L,O,1
1509.31,-9.71,-18.84
1509.32,-9.69,-18.85
1509.33,-9.65,-18.81
1509.34,-9.62,-18.79
1509.35,-9.58,-18.81
1509.36,-9.58,-18.79
1509.37,-9.55,-18.77
1509.38,-9.51,-18.75
1509.39,-9.44,-18.77
1509.4,-9.43,-18.7
1509.41,-9.39,-18.71
1509.42,-9.37,-18.68
1509.43,-9.33,-18.66
1509.44,-9.29,-18.69
1509.45,-9.25,-18.68
1509.46,-9.22,-18.68
1509.47,-9.19,-18.71
1509.48,-9.18,-18.71
1509.49,-9.14,-18.7
1509.5,-9.11,-18.7
1509.51,-9.09,-18.71
1509.52,-9.06,-18.71
1509.53,-9.03,-18.73
1509.54,-9.02,-18.76
1509.55,-8.99,-18.74
1509.56,-8.96,-18.74
1509.57,-8.92,-18.75
1509.58,-8.9,-18.74
1509.59,-8.88,-18.76
1509.6,-8.89,-18.75
1509.61,-8.84,-18.74
1509.62,-8.83,-18.75
1509.63,-8.79,-18.75
1509.64,-8.77,-18.75
1509.65,-8.76,-18.75
1509.66,-8.76,-18.76
1509.67,-8.74,-18.73
1509.68,-8.72,-18.73
1509.69,-8.72,-18.73
1509.7,-8.7,-18.68
1509.71,-8.72,-18.68
1509.72,-8.72,-18.7
1509.73,-8.72,-18.69
1509.74,-8.72,-18.69
1509.75,-8.71,-18.71
1509.76,-8.73,-18.66
1509.77,-8.75,-18.67
1509.78,-8.77,-18.66
1509.79,-8.78,-18.65
1509.8,-8.79,-18.65
1509.81,-8.81,-18.7
1509.82,-8.81,-18.69
1509.83,-8.85,-18.7
1509.84,-8.88,-18.7
1509.85,-8.89,-18.69
1509.86,-8.92,-18.69
1509.87,-8.96,-18.73
1509.88,-9.02,-18.69
1509.89,-9.05,-18.7
1509.9,-9.09,-18.69
1509.91,-9.12,-18.71
1509.92,-9.17,-18.73
1509.93,-9.21,-18.77
1509.94,-9.3,-18.75
1509.95,-9.34,-18.72
1509.96,-9.37,-18.76
1509.97,-9.42,-18.73
1509.98,-9.48,-18.73
1509.99,-9.56,-18.75
1510.0,-9.59,-18.75
1510.01,-9.61,-18.75
1510.02,-9.59,-18.79
1510.03,-9.63,-18.76
1510.04,-9.67,-18.72
1510.05,-9.73,-18.77
1510.06,-9.74,-18.74
1510.07,-9.71,-18.72
1510.08,-9.67,-18.72
1510.09,-9.71,-18.7
1510.1,-9.72,-18.7
1510.11,-9.72,-18.74
1510.12,-9.67,-18.73
1510.13,-9.63,-18.68
1510.14,-9.59,-18.7
1510.15,-9.6,-18.71
1510.16,-9.58,-18.65
1510.17,-9.56,-18.68
1510.18,-9.5,-18.69
1510.19,-9.47,-18.67
1510.2,-9.44,-18.72
1510.21,-9.44,-18.7
1510.22,-9.41,-18.72
1510.23,-9.37,-18.74
1510.24,-9.31,-18.73
1510.25,-9.28,-18.7
1510.26,-9.25,-18.72
1510.27,-9.25,-18.74
1510.28,-9.21,-18.71
1510.29,-9.17,-18.75
1510.3,-9.14,-18.74
1510.31,-9.11,-18.75
1510.32,-9.12,-18.73
1510.33,-9.09,-18.73
1510.34,-9.03,-18.7
1510.35,-8.99,-18.7
1510.36,-8.96,-18.73
1510.37,-8.95,-18.66
1510.38,-8.93,-18.67
1510.39,-8.91,-18.68
1510.4,-8.89,-18.64
1510.41,-8.89,-18.64
1510.42,-8.86,-18.64
1510.43,-8.84,-18.63
1510.44,-8.81,-18.6
1510.45,-8.78,-18.64
1510.46,-8.79,-18.58
1510.47,-8.77,-18.59
1510.48,-8.76,-18.62
1510.49,-8.76,-18.61
1510.5,-8.76,-18.62
1510.51,-8.76,-18.66
1510.52,-8.77,-18.64
1510.53,-8.77,-18.64
1510.54,-8.79,-18.66
1510.55,-8.78,-18.64
1510.56,-8.82,-18.66
1510.57,-8.82,-18.67
1510.58,-8.82,-18.68
1510.59,-8.83,-18.7
1510.6,-8.84,-18.73
1510.61,-8.88,-18.69
1510.62,-8.9,-18.71
1510.63,-8.92,-18.72
1510.64,-8.95,-18.72
1510.65,-8.95,-18.69
1510.66,-8.97,-18.71
1510.67,-9.01,-18.68
1510.68,-9.03,-18.7
1510.69,-9.07,-18.72
1510.7,-9.08,-18.69
1510.71,-9.1,-18.68
1510.72,-9.19,-18.65
1510.73,-9.24,-18.63
1510.74,-9.3,-18.58
1510.75,-9.31,-18.62
1510.76,-9.34,-18.6
1510.77,-9.4,-18.6
1510.78,-9.51,-18.63
1510.79,-9.53,-18.64
1510.8,-9.56,-18.6
1510.81,-9.56,-18.62
1510.82,-9.61,-18.63
1510.83,-9.68,-18.58
1510.84,-9.69,-18.62
1510.85,-9.65,-18.63
1510.86,-9.6,-18.63
1510.87,-9.59,-18.67
1510.88,-9.65,-18.65
1510.89,-9.65,-18.64
1510.9,-9.64,-18.68
1510.91,-9.6,-18.68
1510.92,-9.56,-18.66
1510.93,-9.56,-18.68
1510.94,-9.57,-18.7
1510.95,-9.55,-18.67
1510.96,-9.5,-18.69
1510.97,-9.45,-18.72
1510.98,-9.43,-18.7
1510.99,-9.43,-18.71
1511.0,-9.41,-18.71
1511.01,-9.38,-18.7
1511.02,-9.37,-18.68
1511.03,-9.34,-18.69
1511.04,-9.31,-18.68
1511.05,-9.29,-18.68
1511.06,-9.27,-18.68
1511.07,-9.24,-18.65
1511.08,-9.2,-18.66
1511.09,-9.17,-18.68
1511.1,-9.16,-18.6
1511.11,-9.16,-18.6
1511.12,-9.11,-18.61
1511.13,-9.08,-18.58
1511.14,-9.04,-18.58
1511.15,-9.01,-18.6
1511.16,-8.98,-18.55
1511.17,-8.96,-18.57
1511.18,-8.94,-18.59
1511.19,-8.93,-18.54
1511.2,-8.89,-18.55
1511.21,-8.87,-18.56
1511.22,-8.87,-18.54
1511.23,-8.86,-18.55
1511.24,-8.82,-18.58
1511.25,-8.82,-18.55
1511.26,-8.79,-18.55
1511.27,-8.77,-18.61
1511.28,-8.79,-18.57
1511.29,-8.78,-18.58
1511.3,-8.76,-18.63
1511.31,-8.79,-18.61
1511.32,-8.81,-18.6
1511.33,-8.81,-18.61
1511.34,-8.81,-18.63
1511.35,-8.82,-18.62
1511.36,-8.82,-18.67
1511.37,-8.84,-18.66
1511.38,-8.85,-18.64
1511.39,-8.85,-18.64
1511.4,-8.87,-18.62
1511.41,-8.89,-18.59
1511.42,-8.92,-18.6
1511.43,-8.95,-18.6
1511.44,-8.96,-18.56
1511.45,-8.97,-18.59
1511.46,-9.01,-18.57
1511.47,-9.03,-18.57
1511.48,-9.05,-18.59
1511.49,-9.07,-18.56
1511.5,-9.1,-18.54
1511.51,-9.15,-18.56
1511.52,-9.19,-18.56
1511.53,-9.25,-18.54
1511.54,-9.3,-18.56
1511.55,-9.31,-18.58
1511.56,-9.35,-18.56
1511.57,-9.41,-18.6
1511.58,-9.46,-18.59
1511.59,-9.51,-18.55
1511.6,-9.51,-18.58
1511.61,-9.53,-18.62
1511.62,-9.58,-18.62
1511.63,-9.64,-18.64
1511.64,-9.65,-18.66
1511.65,-9.65,-18.65
1511.66,-9.62,-18.67
1511.67,-9.62,-18.68
1511.68,-9.64,-18.64
1511.69,-9.65,-18.63
1511.7,-9.63,-18.64
1511.71,-9.59,-18.63
1511.72,-9.58,-18.64
1511.73,-9.58,-18.65
1511.74,-9.58,-18.63
1511.75,-9.54,-18.64
1511.76,-9.53,-18.61
1511.77,-9.51,-18.58
1511.78,-9.47,-18.56
1511.79,-9.44,-18.56
1511.8,-9.42,-18.53
1511.81,-9.38,-18.56
1511.82,-9.37,-18.57
1511.83,-9.34,-18.54
1511.84,-9.33,-18.54
1511.85,-9.3,-18.56
1511.86,-9.29,-18.52
1511.87,-9.23,-18.53
1511.88,-9.2,-18.57
1511.89,-9.19,-18.55
1511.9,-9.17,-18.56
1511.91,-9.11,-18.57
1511.92,-9.09,-18.57
1511.93,-9.05,-18.59
1511.94,-9.05,-18.59
1511.95,-9.02,-18.58
1511.96,-9.0,-18.58
1511.97,-8.96,-18.62
1511.98,-8.96,-18.58
1511.99,-8.93,-18.56
1512.0,-8.91,-18.62
1512.01,-8.89,-18.61
1512.02,-8.89,-18.6
1512.03,-8.88,-18.61
1512.04,-8.84,-18.63
1512.05,-8.86,-18.57
1512.06,-8.86,-18.58
1512.07,-8.86,-18.56
1512.08,-8.86,-18.52
1512.09,-8.83,-18.55
1512.1,-8.82,-18.54
1512.11,-8.82,-18.53
1512.12,-8.82,-18.56
1512.13,-8.83,-18.54
1512.14,-8.83,-18.51
1512.15,-8.84,-18.52
1512.16,-8.84,-18.51
1512.17,-8.85,-18.48
1512.18,-8.86,-18.51
1512.19,-8.88,-18.53
1512.2,-8.89,-18.52
1512.21,-8.91,-18.55
1512.22,-8.91,-18.56
1512.23,-8.94,-18.53
1512.24,-8.96,-18.54
1512.25,-8.98,-18.56
1512.26,-9.02,-18.52
1512.27,-9.03,-18.54
1512.28,-9.05,-18.57
1512.29,-9.09,-18.56
1512.3,-9.12,-18.6
1512.31,-9.16,-18.61
1512.32,-9.17,-18.61
1512.33,-9.24,-18.58
1512.34,-9.27,-18.6
1512.35,-9.3,-18.59
1512.36,-9.36,-18.6
1512.37,-9.39,-18.61
1512.38,-9.4,-18.59
1512.39,-9.44,-18.61
1512.4,-9.45,-18.62
1512.41,-9.5,-18.58
1512.42,-9.53,-18.6
1512.43,-9.56,-18.58
1512.44,-9.56,-18.56
1512.45,-9.57,-18.53
1512.46,-9.58,-18.53
1512.47,-9.58,-18.51
1512.48,-9.55,-18.5
1512.49,-9.54,-18.52
1512.5,-9.53,-18.49
1512.51,-9.54,-18.5
1512.52,-9.53,-18.5
1512.53,-9.53,-18.48
1512.54,-9.51,-18.48
1512.55,-9.49,-18.49
1512.56,-9.49,-18.47
1512.57,-9.51,-18.46
1512.58,-9.46,-18.49
1512.59,-9.44,-18.49
1512.6,-9.41,-18.49
1512.61,-9.4,-18.54
1512.62,-9.39,-18.53
1512.63,-9.38,-18.51
1512.64,-9.34,-18.54
1512.65,-9.32,-18.54
1512.66,-9.29,-18.54
1512.67,-9.27,-18.59
1512.68,-9.24,-18.59
1512.69,-9.22,-18.57
1512.7,-9.2,-18.61
1512.71,-9.17,-18.63
1512.72,-9.15,-18.58
1512.73,-9.12,-18.6
1512.74,-9.08,-18.58
1512.75,-9.06,-18.54
1512.76,-9.03,-18.57
1512.77,-9.02,-18.54
1512.78,-9.01,-18.49
1512.79,-8.98,-18.52
1512.8,-8.96,-18.5
1512.81,-8.96,-18.48
1512.82,-8.93,-18.47
1512.83,-8.91,-18.46
1512.84,-8.89,-18.41
1512.85,-8.89,-18.41
1512.86,-8.88,-18.43
1512.87,-8.88,-18.42
1512.88,-8.84,-18.44
1512.89,-8.84,-18.46
1512.9,-8.82,-18.41
1512.91,-8.82,-18.43
1512.92,-8.84,-18.44
1512.93,-8.82,-18.42
1512.94,-8.82,-18.45
1512.95,-8.82,-18.48
1512.96,-8.84,-18.44
1512.97,-8.87,-18.46
1512.98,-8.89,-18.49
1512.99,-8.86,-18.49
1513.0,-8.88,-18.5
1513.01,-8.9,-18.53
1513.02,-8.94,-18.52
1513.03,-8.96,-18.51
1513.04,-8.96,-18.56
1513.05,-8.97,-18.53
1513.06,-9.0,-18.53
1513.07,-9.02,-18.6
1513.08,-9.05,-18.57
1513.09,-9.06,-18.57
1513.1,-9.07,-18.55
1513.11,-9.08,-18.53
1513.12,-9.14,-18.52
1513.13,-9.17,-18.53
1513.14,-9.21,-18.49
1513.15,-9.23,-18.5
1513.16,-9.27,-18.51
1513.17,-9.31,-18.47
1513.18,-9.35,-18.48
1513.19,-9.38,-18.5
1513.2,-9.42,-18.45
1513.21,-9.43,-18.44
1513.22,-9.45,-18.44
1513.23,-9.49,-18.44
1513.24,-9.53,-18.45
1513.25,-9.55,-18.46
1513.26,-9.54,-18.46
1513.27,-9.53,-18.45
1513.28,-9.53,-18.48
1513.29,-9.54,-18.48
1513.3,-9.55,-18.47
1513.31,-9.55,-18.47
1513.32,-9.56,-18.48
1513.33,-9.53,-18.48
1513.34,-9.53,-18.48
1513.35,-9.51,-18.5
1513.36,-9.51,-18.5
1513.37,-9.5,-18.51
1513.38,-9.49,-18.52
1513.39,-9.47,-18.49
1513.4,-9.46,-18.5
1513.41,-9.41,-18.5
1513.42,-9.41,-18.47
1513.43,-9.38,-18.49
1513.44,-9.35,-18.51
1513.45,-9.32,-18.49
1513.46,-9.3,-18.5
1513.47,-9.27,-18.51
1513.48,-9.24,-18.47
1513.49,-9.22,-18.48
1513.5,-9.19,-18.47
1513.51,-9.17,-18.43
1513.52,-9.14,-18.43
1513.53,-9.11,-18.45
1513.54,-9.1,-18.44
1513.55,-9.09,-18.42
1513.56,-9.08,-18.44
1513.57,-9.04,-18.42
1513.58,-9.03,-18.42
1513.59,-9.01,-18.41
1513.6,-8.99,-18.39
1513.61,-8.97,-18.42
1513.62,-8.96,-18.43
1513.63,-8.96,-18.42
1513.64,-8.95,-18.43
1513.65,-8.95,-18.47
1513.66,-8.91,-18.44
1513.67,-8.89,-18.44
1513.68,-8.89,-18.47
1513.69,-8.89,-18.49
1513.7,-8.89,-18.46
1513.71,-8.89,-18.47
1513.72,-8.88,-18.48
1513.73,-8.89,-18.49
1513.74,-8.88,-18.51
1513.75,-8.89,-18.49
1513.76,-8.91,-18.48
1513.77,-8.91,-18.51
1513.78,-8.9,-18.48
1513.79,-8.9,-18.46
1513.8,-8.91,-18.47
1513.81,-8.93,-18.46
1513.82,-8.94,-18.43
1513.83,-8.96,-18.45
1513.84,-8.96,-18.44
1513.85,-8.97,-18.4
1513.86,-8.99,-18.43
1513.87,-9.03,-18.4
1513.88,-9.04,-18.38
1513.89,-9.07,-18.39
1513.9,-9.08,-18.37
1513.91,-9.1,-18.38
1513.92,-9.13,-18.41
1513.93,-9.19,-18.41
1513.94,-9.23,-18.4
1513.95,-9.24,-18.42
1513.96,-9.26,-18.43
1513.97,-9.3,-18.4
1513.98,-9.34,-18.41
1513.99,-9.38,-18.43
1514.0,-9.39,-18.43
1514.01,-9.39,-18.46
1514.02,-9.41,-18.46
1514.03,-9.43,-18.47
1514.04,-9.48,-18.5
1514.05,-9.51,-18.54
1514.06,-9.49,-18.48
1514.07,-9.49,-18.49
1514.08,-9.49,-18.51
1514.09,-9.53,-18.48
1514.1,-9.53,-18.5
1514.11,-9.52,-18.51
1514.12,-9.51,-18.46
1514.13,-9.5,-18.48
1514.14,-9.51,-18.48
1514.15,-9.51,-18.44
1514.16,-9.51,-18.44
1514.17,-9.5,-18.45
1514.18,-9.48,-18.39
1514.19,-9.46,-18.39
1514.2,-9.44,-18.37
1514.21,-9.44,-18.37
1514.22,-9.44,-18.35
1514.23,-9.41,-18.38
1514.24,-9.37,-18.37
1514.25,-9.36,-18.34
1514.26,-9.34,-18.37
1514.27,-9.32,-18.37
1514.28,-9.3,-18.35
1514.29,-9.25,-18.37
1514.3,-9.24,-18.38
1514.31,-9.22,-18.4
1514.32,-9.22,-18.41
1514.33,-9.19,-18.41
1514.34,-9.17,-18.41
1514.35,-9.14,-18.41
1514.36,-9.11,-18.41
1514.37,-9.1,-18.4
1514.38,-9.08,-18.44
1514.39,-9.05,-18.45
1514.4,-9.03,-18.42
1514.41,-9.0,-18.47
1514.42,-8.99,-18.47
1514.43,-8.97,-18.44
1514.44,-8.96,-18.44
1514.45,-8.95,-18.45
1514.46,-8.94,-18.43
1514.47,-8.93,-18.43
1514.48,-8.94,-18.42
1514.49,-8.93,-18.39
1514.5,-8.92,-18.43
1514.51,-8.91,-18.4
1514.52,-8.89,-18.37
1514.53,-8.9,-18.38
1514.54,-8.9,-18.36
1514.55,-8.89,-18.33
1514.56,-8.92,-18.35
1514.57,-8.94,-18.32
1514.58,-8.95,-18.3
1514.59,-8.95,-18.34
1514.6,-8.96,-18.32
1514.61,-8.96,-18.27
1514.62,-8.96,-18.31
1514.63,-8.97,-18.33
1514.64,-8.99,-18.3
1514.65,-9.01,-18.3
1514.66,-9.01,-18.33
1514.67,-9.02,-18.35
1514.68,-9.04,-18.36
1514.69,-9.08,-18.37
1514.7,-9.08,-18.37
1514.71,-9.09,-18.39
1514.72,-9.1,-18.43
1514.73,-9.15,-18.4
1514.74,-9.18,-18.42
1514.75,-9.21,-18.43
1514.76,-9.24,-18.42
1514.77,-9.24,-18.45
1514.78,-9.29,-18.46
1514.79,-9.33,-18.45
1514.8,-9.37,-18.47
1514.81,-9.37,-18.47
1514.82,-9.37,-18.45
1514.83,-9.4,-18.43
1514.84,-9.46,-18.44
1514.85,-9.5,-18.41
1514.86,-9.49,-18.4
1514.87,-9.48,-18.4
1514.88,-9.48,-18.38
1514.89,-9.51,-18.38
1514.9,-9.56,-18.38
1514.91,-9.53,-18.37
1514.92,-9.51,-18.33
1514.93,-9.49,-18.33
1514.94,-9.51,-18.31
1514.95,-9.54,-18.3
1514.96,-9.57,-18.33
1514.97,-9.52,-18.32
1514.98,-9.48,-18.28
1514.99,-9.48,-18.32
1515.0,-9.5,-18.3
1515.01,-9.51,-18.29
1515.02,-9.46,-18.34
1515.03,-9.43,-18.32
1515.04,-9.38,-18.32
1515.05,-9.37,-18.35
1515.06,-9.37,-18.38
1515.07,-9.37,-18.34
1515.08,-9.32,-18.39
1515.09,-9.27,-18.39
1515.1,-9.25,-18.41
1515.11,-9.24,-18.4
1515.12,-9.22,-18.42
1515.13,-9.18,-18.39
1515.14,-9.15,-18.38
1515.15,-9.14,-18.39
1515.16,-9.12,-18.39
1515.17,-9.1,-18.4
1515.18,-9.1,-18.41
1515.19,-9.05,-18.38
1515.2,-9.05,-18.37
1515.21,-9.04,-18.39
1515.22,-9.03,-18.33
1515.23,-9.01,-18.36
1515.24,-8.99,-18.35
1515.25,-8.97,-18.34
1515.26,-8.96,-18.34
1515.27,-8.96,-18.36
1515.28,-8.96,-18.31
1515.29,-8.95,-18.31
1515.3,-8.95,-18.33
1515.31,-8.93,-18.28
1515.32,-8.93,-18.27
1515.33,-8.93,-18.3
1515.34,-8.93,-18.3
1515.35,-8.91,-18.3
1515.36,-8.92,-18.33
1515.37,-8.91,-18.32
1515.38,-8.92,-18.32
1515.39,-8.94,-18.35
1515.4,-8.94,-18.34
1515.41,-8.96,-18.33
1515.42,-8.95,-18.35
1515.43,-8.96,-18.36
1515.44,-8.99,-18.36
1515.45,-8.98,-18.39
1515.46,-9.01,-18.36
1515.47,-9.02,-18.35
1515.48,-9.05,-18.38
1515.49,-9.07,-18.38
1515.5,-9.09,-18.35
1515.51,-9.1,-18.35
1515.52,-9.12,-18.33
1515.53,-9.14,-18.32
1515.54,-9.17,-18.34
1515.55,-9.2,-18.35
1515.56,-9.24,-18.32
1515.57,-9.25,-18.34
1515.58,-9.3,-18.31
1515.59,-9.31,-18.3
1515.6,-9.32,-18.3
1515.61,-9.33,-18.3
1515.62,-9.37,-18.26
1515.63,-9.37,-18.28
1515.64,-9.4,-18.32
1515.65,-9.44,-18.29
1515.66,-9.44,-18.3
1515.67,-9.44,-18.32
1515.68,-9.45,-18.31
1515.69,-9.49,-18.29
1515.7,-9.5,-18.35
1515.71,-9.51,-18.33
1515.72,-9.51,-18.33
1515.73,-9.5,-18.35
1515.74,-9.52,-18.35
1515.75,-9.55,-18.35
1515.76,-9.55,-18.38
1515.77,-9.55,-18.4
1515.78,-9.54,-18.38
1515.79,-9.52,-18.4
1515.8,-9.53,-18.38
1515.81,-9.5,-18.37
1515.82,-9.5,-18.38
1515.83,-9.47,-18.39
1515.84,-9.44,-18.35
1515.85,-9.4,-18.39
1515.86,-9.39,-18.37
1515.87,-9.38,-18.34
1515.88,-9.37,-18.34
1515.89,-9.34,-18.32
1515.9,-9.31,-18.28
1515.91,-9.26,-18.32
1515.92,-9.23,-18.31
1515.93,-9.22,-18.29
1515.94,-9.21,-18.32
1515.95,-9.17,-18.31
1515.96,-9.16,-18.27
1515.97,-9.14,-18.25
1515.98,-9.12,-18.26
1515.99,-9.1,-18.23
1516.0,-9.08,-18.26
1516.01,-9.04,-18.27
1516.02,-9.03,-18.25
1516.03,-9.01,-18.27
1516.04,-9.0,-18.3
1516.05,-9.01,-18.29
1516.06,-8.98,-18.33
1516.07,-8.96,-18.33
1516.08,-8.96,-18.31
1516.09,-8.96,-18.3
1516.1,-8.96,-18.34
1516.11,-8.95,-18.35
1516.12,-8.93,-18.37
1516.13,-8.89,-18.41
1516.14,-8.91,-18.39
1516.15,-8.92,-18.38
1516.16,-8.91,-18.41
1516.17,-8.93,-18.38
1516.18,-8.92,-18.37
1516.19,-8.94,-18.38
1516.2,-8.96,-18.34
1516.21,-8.96,-18.35
1516.22,-8.96,-18.37
1516.23,-8.96,-18.35
1516.24,-8.98,-18.32
1516.25,-9.01,-18.3
1516.26,-9.03,-18.28
1516.27,-9.05,-18.28
1516.28,-9.05,-18.31
1516.29,-9.08,-18.27
1516.3,-9.1,-18.21
1516.31,-9.1,-18.28
1516.32,-9.13,-18.25
1516.33,-9.16,-18.23
1516.34,-9.17,-18.25
1516.35,-9.17,-18.26
1516.36,-9.19,-18.21
1516.37,-9.23,-18.23
1516.38,-9.26,-18.25
1516.39,-9.28,-18.25
1516.4,-9.3,-18.27
1516.41,-9.32,-18.29
1516.42,-9.34,-18.3
1516.43,-9.39,-18.32
1516.44,-9.41,-18.33
1516.45,-9.44,-18.29
1516.46,-9.44,-18.34
1516.47,-9.46,-18.37
1516.48,-9.5,-18.35
1516.49,-9.55,-18.37
1516.5,-9.57,-18.37
1516.51,-9.56,-18.36
1516.52,-9.56,-18.37
1516.53,-9.58,-18.37
1516.54,-9.61,-18.33
1516.55,-9.63,-18.36
1516.56,-9.63,-18.34
1516.57,-9.6,-18.31
1516.58,-9.58,-18.3
1516.59,-9.58,-18.33
1516.6,-9.6,-18.29
1516.61,-9.58,-18.31
1516.62,-9.55,-18.33
1516.63,-9.51,-18.27
1516.64,-9.47,-18.25
1516.65,-9.46,-18.28
1516.66,-9.46,-18.23
1516.67,-9.44,-18.2
1516.68,-9.4,-18.25
1516.69,-9.36,-18.22
1516.7,-9.34,-18.2
1516.71,-9.32,-18.24
1516.72,-9.31,-18.23
1516.73,-9.27,-18.24
1516.74,-9.24,-18.24
1516.75,-9.22,-18.24
1516.76,-9.19,-18.25
1516.77,-9.19,-18.27
1516.78,-9.17,-18.29
1516.79,-9.16,-18.27
1516.8,-9.12,-18.33
1516.81,-9.1,-18.32
1516.82,-9.08,-18.3
1516.83,-9.07,-18.31
1516.84,-9.04,-18.33
1516.85,-9.03,-18.27
1516.86,-9.03,-18.29
1516.87,-9.0,-18.32
1516.88,-9.0,-18.29
1516.89,-8.99,-18.3
1516.9,-8.97,-18.32
1516.91,-8.96,-18.29
1516.92,-8.96,-18.29
1516.93,-8.96,-18.27
1516.94,-8.96,-18.23
1516.95,-8.95,-18.25
1516.96,-8.95,-18.25
1516.97,-8.95,-18.22
1516.98,-8.96,-18.23
1516.99,-8.95,-18.25
1517.0,-8.96,-18.21
1517.01,-8.97,-18.2
1517.02,-8.98,-18.23
1517.03,-8.98,-18.17
1517.04,-8.98,-18.17
1517.05,-8.99,-18.17
1517.06,-9.0,-18.16
1517.07,-9.02,-18.18
1517.08,-9.04,-18.19
1517.09,-9.04,-18.19
1517.1,-9.03,-18.2
1517.11,-9.05,-18.24
1517.12,-9.08,-18.22
1517.13,-9.1,-18.21
1517.14,-9.1,-18.25
1517.15,-9.1,-18.22
1517.16,-9.1,-18.24
1517.17,-9.13,-18.29
1517.18,-9.16,-18.29
1517.19,-9.19,-18.27
1517.2,-9.23,-18.3
1517.21,-9.24,-18.29
1517.22,-9.25,-18.26
1517.23,-9.31,-18.28
1517.24,-9.32,-18.26
1517.25,-9.34,-18.24
1517.26,-9.36,-18.27
1517.27,-9.39,-18.27
1517.28,-9.44,-18.24
1517.29,-9.45,-18.27
1517.3,-9.49,-18.24
1517.31,-9.49,-18.22
1517.32,-9.51,-18.24
1517.33,-9.54,-18.21
1517.34,-9.57,-18.18
1517.35,-9.55,-18.2
1517.36,-9.56,-18.19
1517.37,-9.56,-18.19
1517.38,-9.56,-18.19
1517.39,-9.56,-18.21
1517.4,-9.56,-18.18
1517.41,-9.55,-18.17
1517.42,-9.53,-18.21
1517.43,-9.51,-18.18
1517.44,-9.51,-18.17
1517.45,-9.5,-18.21
1517.46,-9.49,-18.2
1517.47,-9.46,-18.22
1517.48,-9.44,-18.25
1517.49,-9.43,-18.22
1517.5,-9.43,-18.24
1517.51,-9.4,-18.25
1517.52,-9.38,-18.23
1517.53,-9.35,-18.24
1517.54,-9.32,-18.25
1517.55,-9.3,-18.23
1517.56,-9.28,-18.23
1517.57,-9.26,-18.26
1517.58,-9.23,-18.22
1517.59,-9.19,-18.23
1517.6,-9.18,-18.24
1517.61,-9.15,-18.18
1517.62,-9.13,-18.18
1517.63,-9.11,-18.19
1517.64,-9.09,-18.18
1517.65,-9.06,-18.13
1517.66,-9.05,-18.17
1517.67,-9.04,-18.16
1517.68,-9.03,-18.14
1517.69,-9.03,-18.15
1517.7,-9.02,-18.14
1517.71,-9.0,-18.12
1517.72,-9.0,-18.12
1517.73,-8.98,-18.13
1517.74,-8.99,-18.12
1517.75,-8.98,-18.15
1517.76,-8.98,-18.17
1517.77,-8.99,-18.14
1517.78,-8.99,-18.17
1517.79,-8.98,-18.19
1517.8,-8.99,-18.16
1517.81,-9.01,-18.17
1517.82,-9.02,-18.17
1517.83,-9.01,-18.18
1517.84,-9.0,-18.22
1517.85,-9.02,-18.21
1517.86,-9.02,-18.2
1517.87,-9.03,-18.23
1517.88,-9.03,-18.24
1517.89,-9.03,-18.21
1517.9,-9.03,-18.2
1517.91,-9.04,-18.22
1517.92,-9.08,-18.2
1517.93,-9.07,-18.19
1517.94,-9.07,-18.21
1517.95,-9.07,-18.2
1517.96,-9.08,-18.2
1517.97,-9.11,-18.19
1517.98,-9.14,-18.15
1517.99,-9.15,-18.13
1518.0,-9.16,-18.15
1518.01,-9.17,-18.12
1518.02,-9.23,-18.1
1518.03,-9.27,-18.11
1518.04,-9.29,-18.12
1518.05,-9.29,-18.1
1518.06,-9.33,-18.12
1518.07,-9.36,-18.1
1518.08,-9.37,-18.11
1518.09,-9.42,-18.1
1518.1,-9.43,-18.11
1518.11,-9.44,-18.11
1518.12,-9.48,-18.14
1518.13,-9.48,-18.18
1518.14,-9.48,-18.16
1518.15,-9.51,-18.15
1518.16,-9.51,-18.17
1518.17,-9.51,-18.15
1518.18,-9.5,-18.17
1518.19,-9.48,-18.2
1518.2,-9.51,-18.17
1518.21,-9.52,-18.2
1518.22,-9.53,-18.23
1518.23,-9.53,-18.21
1518.24,-9.5,-18.24
1518.25,-9.48,-18.26
1518.26,-9.46,-18.24
1518.27,-9.49,-18.21
1518.28,-9.48,-18.22
1518.29,-9.45,-18.17
1518.3,-9.41,-18.19
1518.31,-9.4,-18.21
1518.32,-9.4,-18.18
1518.33,-9.39,-18.19
1518.34,-9.37,-18.2
1518.35,-9.33,-18.15
1518.36,-9.3,-18.14
1518.37,-9.29,-18.14
1518.38,-9.28,-18.07
1518.39,-9.24,-18.07
1518.4,-9.18,-18.11
1518.41,-9.15,-18.08
1518.42,-9.14,-18.1
1518.43,-9.14,-18.11
1518.44,-9.14,-18.08
1518.45,-9.12,-18.09
1518.46,-9.09,-18.09
1518.47,-9.06,-18.11
1518.48,-9.05,-18.1
1518.49,-9.03,-18.13
1518.5,-9.04,-18.13
1518.51,-9.03,-18.13
1518.52,-9.01,-18.17
1518.53,-9.01,-18.18
1518.54,-9.01,-18.18
1518.55,-9.03,-18.17
1518.56,-9.03,-18.17
1518.57,-9.03,-18.15
1518.58,-9.0,-18.17
1518.59,-9.01,-18.17
1518.6,-9.01,-18.15
1518.61,-9.01,-18.17
1518.62,-9.0,-18.19
