L,O,1
1509.3,-9.66,-48.84
1509.31,-9.67,-48.79
1509.32,-9.72,-48.64
1509.33,-9.78,-48.56
1509.34,-9.81,-48.59
1509.35,-9.83,-48.55
1509.36,-9.79,-48.61
1509.37,-9.75,-48.53
1509.38,-9.78,-48.5
1509.39,-9.76,-48.56
1509.4,-9.77,-48.59
1509.41,-9.73,-48.55
1509.42,-9.68,-48.58
1509.43,-9.63,-48.56
1509.44,-9.61,-48.52
1509.45,-9.58,-48.69
1509.46,-9.57,-48.69
1509.47,-9.53,-48.63
1509.48,-9.48,-48.82
1509.49,-9.44,-48.72
1509.5,-9.44,-48.78
1509.51,-9.41,-48.83
1509.52,-9.39,-48.88
1509.53,-9.34,-48.74
1509.54,-9.29,-48.89
1509.55,-9.27,-49.02
1509.56,-9.23,-48.96
1509.57,-9.21,-48.93
1509.58,-9.18,-49.04
1509.59,-9.17,-49.16
1509.6,-9.13,-49.08
1509.61,-9.09,-49.16
1509.62,-9.05,-49.15
1509.63,-9.05,-49.31
1509.64,-9.02,-49.21
1509.65,-9.0,-49.11
1509.66,-8.96,-49.3
1509.67,-8.92,-49.29
1509.68,-8.9,-49.38
1509.69,-8.89,-49.45
1509.7,-8.87,-49.44
1509.71,-8.83,-49.51
1509.72,-8.81,-49.58
1509.73,-8.81,-49.56
1509.74,-8.78,-49.51
1509.75,-8.77,-49.61
1509.76,-8.76,-49.62
1509.77,-8.77,-49.7
1509.78,-8.74,-49.64
1509.79,-8.73,-49.64
1509.8,-8.74,-49.68
1509.81,-8.74,-49.74
1509.82,-8.74,-49.69
1509.83,-8.74,-49.74
1509.84,-8.73,-49.65
1509.85,-8.76,-49.85
1509.86,-8.76,-49.76
1509.87,-8.77,-49.78
1509.88,-8.78,-49.71
1509.89,-8.79,-49.79
1509.9,-8.81,-49.73
1509.91,-8.83,-49.64
1509.92,-8.85,-49.73
1509.93,-8.89,-49.73
1509.94,-8.9,-49.69
1509.95,-8.91,-49.62
1509.96,-8.94,-49.58
1509.97,-8.98,-49.74
1509.98,-9.02,-49.58
1509.99,-9.05,-49.68
1510.0,-9.1,-49.59
1510.01,-9.11,-49.49
1510.02,-9.15,-49.42
1510.03,-9.22,-49.3
1510.04,-9.27,-49.48
1510.05,-9.31,-49.22
1510.06,-9.36,-49.21
1510.07,-9.41,-49.2
1510.08,-9.51,-49.04
1510.09,-9.57,-49.01
1510.1,-9.59,-48.96
1510.11,-9.62,-48.9
1510.12,-9.65,-48.81
1510.13,-9.71,-48.73
1510.14,-9.78,-48.69
1510.15,-9.79,-48.64
1510.16,-9.75,-48.7
1510.17,-9.71,-48.64
1510.18,-9.75,-48.63
1510.19,-9.8,-48.63
1510.2,-9.8,-48.51
1510.21,-9.73,-48.59
1510.22,-9.67,-48.72
1510.23,-9.65,-48.72
1510.24,-9.65,-48.64
1510.25,-9.65,-48.71
1510.26,-9.61,-48.69
1510.27,-9.55,-48.68
1510.28,-9.51,-48.64
1510.29,-9.47,-48.77
1510.3,-9.44,-48.73
1510.31,-9.43,-48.88
1510.32,-9.37,-48.78
1510.33,-9.32,-48.91
1510.34,-9.31,-48.93
1510.35,-9.27,-49.02
1510.36,-9.24,-48.95
1510.37,-9.22,-49.13
1510.38,-9.19,-49.05
1510.39,-9.17,-49.23
1510.4,-9.14,-49.22
1510.41,-9.11,-49.2
1510.42,-9.08,-49.28
1510.43,-9.06,-49.11
1510.44,-9.04,-49.22
1510.45,-9.02,-49.37
1510.46,-8.98,-49.33
1510.47,-8.96,-49.43
1510.48,-8.95,-49.38
1510.49,-8.95,-49.52
1510.5,-8.91,-49.46
1510.51,-8.91,-49.51
1510.52,-8.88,-49.41
1510.53,-8.85,-49.55
1510.54,-8.83,-49.57
1510.55,-8.84,-49.58
1510.56,-8.82,-49.64
1510.57,-8.82,-49.61
1510.58,-8.81,-49.7
1510.59,-8.79,-49.67
1510.6,-8.79,-49.64
1510.61,-8.81,-49.65
1510.62,-8.81,-49.61
1510.63,-8.81,-49.72
1510.64,-8.8,-49.73
1510.65,-8.82,-49.74
1510.66,-8.82,-49.67
1510.67,-8.84,-49.78
1510.68,-8.83,-49.71
1510.69,-8.83,-49.7
1510.7,-8.84,-49.6
1510.71,-8.89,-49.69
1510.72,-8.9,-49.62
1510.73,-8.9,-49.72
1510.74,-8.9,-49.76
1510.75,-8.93,-49.63
1510.76,-8.96,-49.63
1510.77,-9.03,-49.58
1510.78,-9.04,-49.58
1510.79,-9.05,-49.63
1510.8,-9.08,-49.5
1510.81,-9.14,-49.53
1510.82,-9.21,-49.42
1510.83,-9.25,-49.35
1510.84,-9.27,-49.26
1510.85,-9.29,-49.34
1510.86,-9.35,-49.18
1510.87,-9.44,-49.2
1510.88,-9.47,-49.08
1510.89,-9.49,-49.16
1510.9,-9.49,-49.0
1510.91,-9.53,-48.99
1510.92,-9.6,-48.93
1510.93,-9.65,-48.9
1510.94,-9.65,-48.84
1510.95,-9.63,-48.88
1510.96,-9.61,-48.79
1510.97,-9.63,-48.82
1510.98,-9.67,-48.73
1510.99,-9.68,-48.82
1511.0,-9.67,-48.76
1511.01,-9.65,-48.78
1511.02,-9.63,-48.8
1511.03,-9.63,-48.72
1511.04,-9.64,-48.71
1511.05,-9.59,-48.76
1511.06,-9.56,-48.8
1511.07,-9.52,-48.76
1511.08,-9.51,-48.84
1511.09,-9.47,-48.79
1511.1,-9.45,-48.86
1511.11,-9.42,-48.93
1511.12,-9.39,-49.01
1511.13,-9.34,-48.9
1511.14,-9.31,-49.0
1511.15,-9.29,-49.14
1511.16,-9.26,-49.07
1511.17,-9.23,-49.07
1511.18,-9.21,-49.08
1511.19,-9.19,-49.25
1511.2,-9.16,-49.19
1511.21,-9.14,-49.11
1511.22,-9.1,-49.4
1511.23,-9.08,-49.2
1511.24,-9.04,-49.17
1511.25,-9.02,-49.36
1511.26,-9.0,-49.38
1511.27,-8.97,-49.41
1511.28,-8.95,-49.38
1511.29,-8.93,-49.48
1511.3,-8.91,-49.44
1511.31,-8.9,-49.41
1511.32,-8.89,-49.47
1511.33,-8.87,-49.71
1511.34,-8.85,-49.61
1511.35,-8.81,-49.65
1511.36,-8.81,-49.63
1511.37,-8.8,-49.61
1511.38,-8.78,-49.66
1511.39,-8.77,-49.69
1511.4,-8.76,-49.7
1511.41,-8.78,-49.68
1511.42,-8.78,-49.73
1511.43,-8.79,-49.75
1511.44,-8.78,-49.8
1511.45,-8.8,-49.74
1511.46,-8.82,-49.83
1511.47,-8.82,-49.72
1511.48,-8.83,-49.81
1511.49,-8.83,-49.86
1511.5,-8.87,-49.71
1511.51,-8.89,-49.79
1511.52,-8.89,-49.72
1511.53,-8.91,-49.63
1511.54,-8.91,-49.7
1511.55,-8.96,-49.7
1511.56,-8.96,-49.61
1511.57,-9.01,-49.65
1511.58,-9.02,-49.61
1511.59,-9.04,-49.65
1511.6,-9.09,-49.46
1511.61,-9.14,-49.46
1511.62,-9.18,-49.44
1511.63,-9.21,-49.55
1511.64,-9.24,-49.4
1511.65,-9.28,-49.32
1511.66,-9.32,-49.31
1511.67,-9.37,-49.31
1511.68,-9.41,-49.18
1511.69,-9.45,-49.17
1511.7,-9.48,-49.07
1511.71,-9.53,-49.0
1511.72,-9.57,-49.14
1511.73,-9.6,-48.92
1511.74,-9.62,-48.91
1511.75,-9.63,-48.97
1511.76,-9.65,-48.9
1511.77,-9.66,-48.81
1511.78,-9.7,-48.78
1511.79,-9.68,-48.81
1511.8,-9.65,-48.79
1511.81,-9.65,-48.82
1511.82,-9.65,-48.78
1511.83,-9.64,-48.7
1511.84,-9.62,-48.75
1511.85,-9.58,-48.82
1511.86,-9.56,-48.87
1511.87,-9.53,-48.84
1511.88,-9.51,-48.85
1511.89,-9.48,-48.87
1511.9,-9.45,-48.94
1511.91,-9.4,-48.91
1511.92,-9.38,-48.94
1511.93,-9.34,-49.07
1511.94,-9.31,-49.04
1511.95,-9.25,-49.1
1511.96,-9.24,-49.11
1511.97,-9.2,-49.16
1511.98,-9.19,-49.13
1511.99,-9.19,-49.25
1512.0,-9.16,-49.17
1512.01,-9.13,-49.19
1512.02,-9.1,-49.24
1512.03,-9.1,-49.32
1512.04,-9.07,-49.24
1512.05,-9.06,-49.38
1512.06,-9.05,-49.38
1512.07,-9.02,-49.4
1512.08,-8.99,-49.36
1512.09,-8.99,-49.43
1512.1,-8.96,-49.34
1512.11,-8.96,-49.49
1512.12,-8.92,-49.53
1512.13,-8.91,-49.67
1512.14,-8.89,-49.61
1512.15,-8.87,-49.55
1512.16,-8.83,-49.7
1512.17,-8.82,-49.6
1512.18,-8.82,-49.72
1512.19,-8.82,-49.71
1512.2,-8.81,-49.75
1512.21,-8.82,-49.72
1512.22,-8.81,-49.75
1512.23,-8.82,-49.72
1512.24,-8.82,-49.76
1512.25,-8.83,-49.71
1512.26,-8.83,-49.73
1512.27,-8.82,-49.74
1512.28,-8.85,-49.84
1512.29,-8.88,-49.76
1512.3,-8.89,-49.79
1512.31,-8.89,-49.85
1512.32,-8.9,-49.65
1512.33,-8.93,-49.73
1512.34,-8.96,-49.85
1512.35,-8.97,-49.64
1512.36,-8.99,-49.75
1512.37,-9.0,-49.62
1512.38,-9.01,-49.75
1512.39,-9.04,-49.59
1512.4,-9.09,-49.56
1512.41,-9.13,-49.55
1512.42,-9.14,-49.54
1512.43,-9.17,-49.55
1512.44,-9.19,-49.54
1512.45,-9.25,-49.42
1512.46,-9.29,-49.36
1512.47,-9.32,-49.35
1512.48,-9.35,-49.31
1512.49,-9.38,-49.14
1512.5,-9.42,-49.15
1512.51,-9.47,-49.18
1512.52,-9.49,-49.22
1512.53,-9.52,-49.1
1512.54,-9.56,-49.02
1512.55,-9.58,-48.94
1512.56,-9.58,-48.96
1512.57,-9.58,-48.97
1512.58,-9.59,-49.12
1512.59,-9.61,-48.92
1512.6,-9.63,-48.78
1512.61,-9.61,-48.88
1512.62,-9.6,-48.99
1512.63,-9.58,-48.85
1512.64,-9.58,-48.85
1512.65,-9.58,-48.79
1512.66,-9.58,-48.84
1512.67,-9.52,-48.86
1512.68,-9.5,-48.91
1512.69,-9.48,-48.84
1512.7,-9.47,-48.96
1512.71,-9.44,-49.05
1512.72,-9.42,-49.05
1512.73,-9.38,-49.03
1512.74,-9.37,-48.95
1512.75,-9.35,-49.03
1512.76,-9.31,-49.06
1512.77,-9.3,-49.04
1512.78,-9.27,-49.03
1512.79,-9.24,-49.17
1512.8,-9.24,-49.14
1512.81,-9.2,-49.23
1512.82,-9.16,-49.23
1512.83,-9.15,-49.31
1512.84,-9.12,-49.22
1512.85,-9.11,-49.29
1512.86,-9.07,-49.33
1512.87,-9.03,-49.46
1512.88,-9.02,-49.35
1512.89,-8.99,-49.41
1512.9,-8.97,-49.46
1512.91,-8.96,-49.5
1512.92,-8.93,-49.57
1512.93,-8.9,-49.58
1512.94,-8.89,-49.64
1512.95,-8.88,-49.62
1512.96,-8.87,-49.65
1512.97,-8.85,-49.75
1512.98,-8.82,-49.75
1512.99,-8.82,-49.63
1513.0,-8.82,-49.7
1513.01,-8.82,-49.7
1513.02,-8.83,-49.86
1513.03,-8.83,-49.81
1513.04,-8.82,-49.67
1513.05,-8.86,-49.83
1513.06,-8.89,-49.8
1513.07,-8.89,-49.79
1513.08,-8.89,-49.68
1513.09,-8.89,-49.78
1513.1,-8.9,-49.7
1513.11,-8.92,-49.78
1513.12,-8.91,-49.63
1513.13,-8.93,-49.73
1513.14,-8.94,-49.68
1513.15,-8.96,-49.62
1513.16,-8.97,-49.72
1513.17,-9.0,-49.73
1513.18,-9.01,-49.74
1513.19,-9.01,-49.67
1513.2,-9.04,-49.76
1513.21,-9.07,-49.63
1513.22,-9.08,-49.61
1513.23,-9.11,-49.57
1513.24,-9.16,-49.64
1513.25,-9.18,-49.63
1513.26,-9.2,-49.45
1513.27,-9.24,-49.47
1513.28,-9.28,-49.48
1513.29,-9.33,-49.44
1513.3,-9.38,-49.33
1513.31,-9.39,-49.31
1513.32,-9.42,-49.17
1513.33,-9.47,-49.14
1513.34,-9.52,-49.15
1513.35,-9.53,-49.14
1513.36,-9.54,-49.06
1513.37,-9.55,-49.11
1513.38,-9.57,-48.98
1513.39,-9.57,-49.02
1513.4,-9.58,-49.0
1513.41,-9.58,-49.04
1513.42,-9.56,-48.97
1513.43,-9.56,-48.98
1513.44,-9.56,-48.97
1513.45,-9.55,-48.84
1513.46,-9.56,-48.88
1513.47,-9.53,-48.93
1513.48,-9.51,-49.02
1513.49,-9.49,-49.0
1513.5,-9.48,-49.02
1513.51,-9.44,-48.93
1513.52,-9.44,-49.01
1513.53,-9.42,-49.13
1513.54,-9.39,-49.09
1513.55,-9.37,-49.12
1513.56,-9.37,-49.07
1513.57,-9.33,-49.07
1513.58,-9.31,-49.07
1513.59,-9.29,-49.16
1513.6,-9.25,-49.22
1513.61,-9.21,-49.25
1513.62,-9.18,-49.28
1513.63,-9.17,-49.3
1513.64,-9.16,-49.25
1513.65,-9.14,-49.44
1513.66,-9.11,-49.26
1513.67,-9.09,-49.36
1513.68,-9.07,-49.3
1513.69,-9.03,-49.52
1513.7,-9.03,-49.43
1513.71,-9.01,-49.47
1513.72,-8.98,-49.54
1513.73,-8.96,-49.53
1513.74,-8.95,-49.44
1513.75,-8.95,-49.55
1513.76,-8.94,-49.7
1513.77,-8.92,-49.63
1513.78,-8.89,-49.77
1513.79,-8.88,-49.68
1513.8,-8.86,-49.63
1513.81,-8.88,-49.65
1513.82,-8.88,-49.82
1513.83,-8.88,-49.75
1513.84,-8.86,-49.72
1513.85,-8.87,-49.7
1513.86,-8.88,-49.76
1513.87,-8.89,-49.79
1513.88,-8.89,-49.78
1513.89,-8.89,-49.73
1513.9,-8.89,-49.77
1513.91,-8.92,-49.83
1513.92,-8.94,-49.8
1513.93,-8.93,-49.75
1513.94,-8.95,-49.82
1513.95,-8.96,-49.81
1513.96,-8.97,-49.8
1513.97,-9.0,-49.75
1513.98,-9.03,-49.68
1513.99,-9.04,-49.66
1514.0,-9.05,-49.75
1514.01,-9.08,-49.73
1514.02,-9.1,-49.71
1514.03,-9.14,-49.66
1514.04,-9.17,-49.62
1514.05,-9.17,-49.67
1514.06,-9.2,-49.46
1514.07,-9.25,-49.53
1514.08,-9.28,-49.46
1514.09,-9.34,-49.34
1514.1,-9.36,-49.34
1514.11,-9.37,-49.33
1514.12,-9.39,-49.3
1514.13,-9.45,-49.27
1514.14,-9.47,-49.22
1514.15,-9.51,-49.23
1514.16,-9.51,-49.21
1514.17,-9.51,-49.14
1514.18,-9.51,-49.26
1514.19,-9.53,-49.1
1514.2,-9.57,-49.04
1514.21,-9.58,-49.07
1514.22,-9.55,-49.2
1514.23,-9.55,-49.06
1514.24,-9.56,-49.07
1514.25,-9.59,-49.03
1514.26,-9.63,-48.87
1514.27,-9.6,-48.96
1514.28,-9.58,-49.04
1514.29,-9.55,-48.91
1514.3,-9.53,-48.94
1514.31,-9.54,-49.08
1514.32,-9.53,-49.0
1514.33,-9.47,-49.0
1514.34,-9.44,-48.99
1514.35,-9.43,-49.12
1514.36,-9.43,-48.9
1514.37,-9.4,-49.03
1514.38,-9.37,-49.1
1514.39,-9.32,-49.17
1514.4,-9.3,-49.16
1514.41,-9.27,-49.24
1514.42,-9.24,-49.2
1514.43,-9.19,-49.19
1514.44,-9.18,-49.35
1514.45,-9.14,-49.45
1514.46,-9.16,-49.3
1514.47,-9.12,-49.4
1514.48,-9.1,-49.35
1514.49,-9.07,-49.48
1514.5,-9.05,-49.61
1514.51,-9.03,-49.55
1514.52,-9.03,-49.49
1514.53,-9.01,-49.44
1514.54,-8.98,-49.6
1514.55,-8.96,-49.62
1514.56,-8.95,-49.61
1514.57,-8.95,-49.6
1514.58,-8.93,-49.63
1514.59,-8.92,-49.72
1514.6,-8.9,-49.75
1514.61,-8.89,-49.6
1514.62,-8.89,-49.79
1514.63,-8.89,-49.78
1514.64,-8.89,-49.8
1514.65,-8.89,-49.81
1514.66,-8.89,-49.83
1514.67,-8.92,-49.67
1514.68,-8.91,-49.89
1514.69,-8.91,-49.8
1514.7,-8.94,-49.83
1514.71,-8.95,-49.86
1514.72,-8.95,-49.79
1514.73,-8.96,-49.74
1514.74,-8.96,-49.85
1514.75,-8.96,-49.75
1514.76,-9.0,-49.8
1514.77,-9.0,-49.79
1514.78,-9.03,-49.79
1514.79,-9.03,-49.71
1514.8,-9.04,-49.77
1514.81,-9.05,-49.69
1514.82,-9.06,-49.76
1514.83,-9.12,-49.7
1514.84,-9.14,-49.72
1514.85,-9.16,-49.66
1514.86,-9.17,-49.65
1514.87,-9.21,-49.64
1514.88,-9.25,-49.58
1514.89,-9.3,-49.4
1514.9,-9.32,-49.32
1514.91,-9.32,-49.49
1514.92,-9.33,-49.43
1514.93,-9.37,-49.4
1514.94,-9.45,-49.27
1514.95,-9.47,-49.33
1514.96,-9.45,-49.33
1514.97,-9.46,-49.33
1514.98,-9.49,-49.22
1514.99,-9.54,-49.06
1515.0,-9.56,-49.1
1515.01,-9.54,-49.11
1515.02,-9.52,-49.17
1515.03,-9.51,-49.03
1515.04,-9.55,-49.0
1515.05,-9.6,-49.08
1515.06,-9.59,-49.0
1515.07,-9.58,-49.0
1515.08,-9.55,-49.02
1515.09,-9.55,-49.0
1515.1,-9.55,-48.93
1515.11,-9.55,-48.98
1515.12,-9.51,-49.04
1515.13,-9.47,-49.09
1515.14,-9.43,-49.16
1515.15,-9.42,-49.13
1515.16,-9.4,-49.09
1515.17,-9.38,-49.22
1515.18,-9.34,-49.11
1515.19,-9.31,-49.21
1515.2,-9.31,-49.28
1515.21,-9.29,-49.17
1515.22,-9.25,-49.34
1515.23,-9.24,-49.21
1515.24,-9.23,-49.4
1515.25,-9.19,-49.35
1515.26,-9.17,-49.32
1515.27,-9.16,-49.31
1515.28,-9.14,-49.38
1515.29,-9.12,-49.34
1515.3,-9.1,-49.51
1515.31,-9.08,-49.51
1515.32,-9.05,-49.41
1515.33,-9.03,-49.5
1515.34,-9.02,-49.54
1515.35,-9.0,-49.58
1515.36,-8.98,-49.7
1515.37,-8.96,-49.71
1515.38,-8.94,-49.75
1515.39,-8.91,-49.66
1515.4,-8.91,-49.63
1515.41,-8.89,-49.76
1515.42,-8.89,-49.8
1515.43,-8.88,-49.82
1515.44,-8.89,-49.81
1515.45,-8.87,-49.78
1515.46,-8.87,-49.84
1515.47,-8.88,-49.9
1515.48,-8.89,-49.85
1515.49,-8.9,-49.82
1515.5,-8.91,-49.74
1515.51,-8.92,-49.86
1515.52,-8.95,-49.76
1515.53,-8.96,-49.82
1515.54,-8.96,-49.89
1515.55,-8.97,-49.8
1515.56,-8.97,-49.79
1515.57,-8.98,-49.82
1515.58,-9.03,-49.84
1515.59,-9.04,-49.8
1515.6,-9.05,-49.67
1515.61,-9.06,-49.72
1515.62,-9.09,-49.7
1515.63,-9.12,-49.7
1515.64,-9.14,-49.76
1515.65,-9.15,-49.74
1515.66,-9.17,-49.64
1515.67,-9.2,-49.67
1515.68,-9.23,-49.6
1515.69,-9.28,-49.65
1515.7,-9.31,-49.45
1515.71,-9.31,-49.49
1515.72,-9.32,-49.44
1515.73,-9.35,-49.46
1515.74,-9.38,-49.47
1515.75,-9.41,-49.37
1515.76,-9.44,-49.39
1515.77,-9.45,-49.33
1515.78,-9.48,-49.26
1515.79,-9.51,-49.25
1515.8,-9.52,-49.15
1515.81,-9.52,-49.22
1515.82,-9.54,-49.14
1515.83,-9.55,-49.27
1515.84,-9.57,-49.05
1515.85,-9.57,-49.09
1515.86,-9.56,-49.03
1515.87,-9.57,-49.06
1515.88,-9.57,-49.05
1515.89,-9.56,-49.0
1515.9,-9.55,-49.09
1515.91,-9.52,-49.07
1515.92,-9.51,-49.14
1515.93,-9.51,-49.09
1515.94,-9.47,-49.21
1515.95,-9.44,-49.07
1515.96,-9.42,-49.08
1515.97,-9.41,-49.14
1515.98,-9.39,-49.15
1515.99,-9.37,-49.2
1516.0,-9.32,-49.23
1516.01,-9.29,-49.15
1516.02,-9.28,-49.27
1516.03,-9.24,-49.33
1516.04,-9.24,-49.25
1516.05,-9.21,-49.4
1516.06,-9.17,-49.36
1516.07,-9.16,-49.43
1516.08,-9.14,-49.44
1516.09,-9.14,-49.41
1516.1,-9.1,-49.46
1516.11,-9.07,-49.4
1516.12,-9.05,-49.58
1516.13,-9.02,-49.49
1516.14,-9.03,-49.61
1516.15,-9.02,-49.65
1516.16,-8.96,-49.69
1516.17,-8.95,-49.69
1516.18,-8.95,-49.71
1516.19,-8.95,-49.85
1516.2,-8.94,-49.72
1516.21,-8.93,-49.84
1516.22,-8.91,-49.9
1516.23,-8.91,-49.78
1516.24,-8.9,-49.84
1516.25,-8.9,-49.85
1516.26,-8.91,-49.77
1516.27,-8.91,-49.93
1516.28,-8.9,-49.83
1516.29,-8.93,-49.88
1516.3,-8.95,-49.87
1516.31,-8.95,-49.8
1516.32,-8.96,-49.89
1516.33,-8.95,-49.88
1516.34,-8.96,-49.89
1516.35,-8.97,-49.86
1516.36,-8.99,-49.89
1516.37,-9.0,-49.87
1516.38,-9.0,-49.85
1516.39,-9.01,-49.79
1516.4,-9.03,-49.82
1516.41,-9.04,-49.8
1516.42,-9.07,-49.8
1516.43,-9.08,-49.91
1516.44,-9.1,-49.88
1516.45,-9.11,-49.75
1516.46,-9.13,-49.72
1516.47,-9.16,-49.76
1516.48,-9.21,-49.61
1516.49,-9.24,-49.59
1516.5,-9.25,-49.68
1516.51,-9.27,-49.56
1516.52,-9.31,-49.61
1516.53,-9.37,-49.49
1516.54,-9.42,-49.49
1516.55,-9.43,-49.37
1516.56,-9.43,-49.46
1516.57,-9.45,-49.45
1516.58,-9.51,-49.26
1516.59,-9.55,-49.31
1516.6,-9.56,-49.26
1516.61,-9.54,-49.3
1516.62,-9.53,-49.14
1516.63,-9.55,-49.1
1516.64,-9.59,-49.17
1516.65,-9.61,-49.12
1516.66,-9.63,-49.06
1516.67,-9.57,-49.14
1516.68,-9.56,-49.1
1516.69,-9.56,-49.14
1516.7,-9.6,-48.97
1516.71,-9.6,-48.97
1516.72,-9.58,-49.07
1516.73,-9.53,-49.06
1516.74,-9.5,-49.15
1516.75,-9.51,-49.1
1516.76,-9.54,-49.06
1516.77,-9.51,-49.14
1516.78,-9.46,-49.09
1516.79,-9.42,-49.12
1516.8,-9.39,-49.1
1516.81,-9.39,-49.18
1516.82,-9.37,-49.16
1516.83,-9.33,-49.26
1516.84,-9.29,-49.35
1516.85,-9.24,-49.41
1516.86,-9.23,-49.33
1516.87,-9.21,-49.29
1516.88,-9.18,-49.32
1516.89,-9.15,-49.46
1516.9,-9.11,-49.47
1516.91,-9.1,-49.45
1516.92,-9.1,-49.51
1516.93,-9.08,-49.53
1516.94,-9.05,-49.58
1516.95,-9.03,-49.52
1516.96,-9.02,-49.67
1516.97,-9.01,-49.71
1516.98,-9.0,-49.66
1516.99,-8.98,-49.71
1517.0,-8.96,-49.71
1517.01,-8.98,-49.73
1517.02,-8.96,-49.79
1517.03,-8.93,-49.73
1517.04,-8.92,-49.83
1517.05,-8.91,-49.92
1517.06,-8.93,-49.83
1517.07,-8.91,-49.8
1517.08,-8.91,-49.8
1517.09,-8.91,-49.92
1517.1,-8.92,-49.86
1517.11,-8.93,-49.88
1517.12,-8.94,-49.88
1517.13,-8.96,-49.85
1517.14,-8.95,-49.86
1517.15,-8.95,-49.83
1517.16,-8.96,-49.99
1517.17,-8.96,-49.95
1517.18,-8.97,-49.92
1517.19,-8.99,-49.83
1517.2,-9.0,-49.91
1517.21,-9.01,-49.89
1517.22,-9.03,-49.92
1517.23,-9.05,-49.93
1517.24,-9.05,-49.89
1517.25,-9.07,-49.87
1517.26,-9.08,-49.81
1517.27,-9.12,-49.84
1517.28,-9.12,-49.78
1517.29,-9.15,-49.7
1517.3,-9.17,-49.72
1517.31,-9.21,-49.69
1517.32,-9.25,-49.64
1517.33,-9.28,-49.63
1517.34,-9.3,-49.52
1517.35,-9.32,-49.66
1517.36,-9.33,-49.61
1517.37,-9.36,-49.54
1517.38,-9.39,-49.43
1517.39,-9.4,-49.49
1517.4,-9.41,-49.44
1517.41,-9.44,-49.57
1517.42,-9.45,-49.29
1517.43,-9.49,-49.3
1517.44,-9.51,-49.3
1517.45,-9.51,-49.2
1517.46,-9.51,-49.36
1517.47,-9.54,-49.29
1517.48,-9.56,-49.16
1517.49,-9.58,-49.18
1517.5,-9.59,-49.22
1517.51,-9.6,-49.2
1517.52,-9.58,-48.99
1517.53,-9.59,-49.1
1517.54,-9.58,-49.08
1517.55,-9.58,-49.1
1517.56,-9.56,-49.11
1517.57,-9.52,-49.16
1517.58,-9.5,-49.18
1517.59,-9.47,-49.24
1517.6,-9.44,-49.21
1517.61,-9.42,-49.17
1517.62,-9.39,-49.22
1517.63,-9.37,-49.2
1517.64,-9.32,-49.34
1517.65,-9.28,-49.47
1517.66,-9.25,-49.42
1517.67,-9.25,-49.38
1517.68,-9.23,-49.39
1517.69,-9.2,-49.43
1517.7,-9.17,-49.5
1517.71,-9.17,-49.45
1517.72,-9.15,-49.54
1517.73,-9.14,-49.55
1517.74,-9.12,-49.63
1517.75,-9.09,-49.54
1517.76,-9.06,-49.56
1517.77,-9.05,-49.62
1517.78,-9.03,-49.66
1517.79,-9.04,-49.67
1517.8,-9.03,-49.68
1517.81,-9.02,-49.8
1517.82,-9.03,-49.66
1517.83,-9.0,-49.67
1517.84,-8.99,-49.84
1517.85,-8.98,-49.76
1517.86,-8.96,-49.82
1517.87,-8.96,-49.75
1517.88,-8.96,-49.82
1517.89,-8.96,-49.81
1517.9,-8.93,-49.9
1517.91,-8.95,-49.85
1517.92,-8.95,-49.8
1517.93,-8.95,-49.92
1517.94,-8.95,-49.91
1517.95,-8.96,-49.87
1517.96,-9.0,-49.83
1517.97,-8.98,-49.88
1517.98,-8.98,-49.86
1517.99,-8.98,-49.83
1518.0,-9.02,-49.89
1518.01,-9.03,-49.89
1518.02,-9.03,-49.88
1518.03,-9.03,-49.86
1518.04,-9.03,-49.91
1518.05,-9.05,-49.91
1518.06,-9.07,-49.81
1518.07,-9.08,-49.75
1518.08,-9.11,-49.75
1518.09,-9.12,-49.82
1518.1,-9.13,-49.81
1518.11,-9.17,-49.74
1518.12,-9.18,-49.76
1518.13,-9.21,-49.7
1518.14,-9.24,-49.64
1518.15,-9.27,-49.68
1518.16,-9.3,-49.65
1518.17,-9.32,-49.63
1518.18,-9.32,-49.46
1518.19,-9.35,-49.6
1518.2,-9.37,-49.57
1518.21,-9.4,-49.54
1518.22,-9.41,-49.44
1518.23,-9.41,-49.44
1518.24,-9.43,-49.43
1518.25,-9.47,-49.46
1518.26,-9.5,-49.36
1518.27,-9.51,-49.37
1518.28,-9.49,-49.36
1518.29,-9.49,-49.31
1518.3,-9.53,-49.35
1518.31,-9.57,-49.19
1518.32,-9.59,-49.18
1518.33,-9.58,-49.13
1518.34,-9.54,-49.19
1518.35,-9.54,-49.17
1518.36,-9.56,-49.1
1518.37,-9.57,-49.13
1518.38,-9.53,-49.08
1518.39,-9.47,-49.28
1518.4,-9.43,-49.28
1518.41,-9.41,-49.26
1518.42,-9.41,-49.23
1518.43,-9.38,-49.4
1518.44,-9.36,-49.36
1518.45,-9.34,-49.42
1518.46,-9.31,-49.39
1518.47,-9.31,-49.3
1518.48,-9.3,-49.4
1518.49,-9.26,-49.42
1518.5,-9.22,-49.52
1518.51,-9.2,-49.5
1518.52,-9.17,-49.52
1518.53,-9.18,-49.46
1518.54,-9.17,-49.51
1518.55,-9.17,-49.59
1518.56,-9.14,-49.55
1518.57,-9.11,-49.67
1518.58,-9.08,-49.64
1518.59,-9.09,-49.61
1518.6,-9.1,-49.63
1518.61,-9.07,-49.71
